model,sample_idx,feature_autocorrelation,feature_total_variation,feature_entropy_norm,feature_coherence_score,feature_fragmentation_score
efficientnet_b4,12,-0.008188926616423734,0.4874969469100281,0.9178845418585979,-0.005505172049888614,0.44746591177197637
efficientnet_b4,13,-0.045704722630497074,0.34710271805160536,0.8733952205175255,-0.03392816451042615,0.3031578549749143
efficientnet_b4,14,0.019740931510276165,0.43108778366764444,0.884516216155751,0.013794354012081202,0.38130413524067386
efficientnet_b4,15,-0.052599231530332566,0.28647797726267976,0.8627204156305922,-0.04088622771627328,0.24715039961307042
efficientnet_b4,16,-0.039509228190840295,0.36804793371716327,0.8847537238560611,-0.02888000282525818,0.32563177991378894
efficientnet_b4,17,-0.02743309517687148,0.3651052394052332,0.8565330942907616,-0.02009595625669409,0.3127247204495337
efficientnet_b4,18,-0.04610573972946659,0.3561061816524178,0.8661556898652983,-0.033998620722520904,0.3084433954344472
efficientnet_b4,19,-0.04206975318259995,0.3062771871123836,0.8549902754849761,-0.03220583931010696,0.26186401658398045
efficientnet_b4,20,-0.04322276050800977,0.2723950794774432,0.82365333267287,-0.03396960677163324,0.22435911501528738
efficientnet_b4,21,0.02947782298202669,0.4225638931996727,0.8896590105120017,0.020721616176918634,0.37593777510211995
efficientnet_b4,22,0.023532541202466405,0.4286707798333095,0.8886269929456679,0.016471633307438453,0.38092842604694827
efficientnet_b4,23,0.04818063077393039,0.4510720077243361,0.8870499137976016,0.03320347337517063,0.4001233855683834
efficientnet_b4,24,0.11323340686817357,0.47652004666779624,0.8962968410988316,0.0766893799537082,0.42710341254861356
efficientnet_b4,25,-0.03811305785348692,0.38615406997679025,0.9121309466284241,-0.027495542291431634,0.3522230773923484
efficientnet_b4,26,-0.029340390270549944,0.33586424859260045,0.8770007675170012,-0.02196360169190957,0.2945532037972315
efficientnet_b4,27,-0.05938780215262437,0.2884155229807193,0.867081831482184,-0.046093671717981226,0.25007985989401404
efficientnet_b4,28,-0.03511602674620166,0.3536771150944943,0.8874318429776838,-0.02594121327355849,0.3138643340673375
efficientnet_b4,29,-0.05187721670109099,0.38345118457817456,0.9124667048265865,-0.03749840780750697,0.34988643885389814
efficientnet_b4,30,-0.060531828982210684,0.3235582951135512,0.8927468573378791,-0.04573416161999688,0.28885565112822487
efficientnet_b4,31,-0.06695146382759859,0.3175663807525994,0.889801641235343,-0.05081449011271495,0.2825710867948308
efficientnet_b4,32,-0.07041255169101007,0.33953948974572395,0.8933295079301472,-0.05256474499633902,0.3033206452974008
efficientnet_b4,33,-0.05514831614768089,0.3227409036668001,0.8674949364047544,-0.041692455411942726,0.2799760997016437
efficientnet_b4,34,-0.06728832919897544,0.4125670992076847,0.9167691732104105,-0.047635492315174104,0.3782287984344465
efficientnet_b4,35,-0.04508341765934922,0.29374322160725863,0.8724930060641746,-0.034847268690104245,0.2562889064310921
efficientnet_b4,36,-0.036637465836357894,0.31723122834783574,0.8715465638924943,-0.02781399730578145,0.27648178702595144
efficientnet_b4,37,-0.013395920326562135,0.41352551866077614,0.9018218476710136,-0.009476956835737852,0.37292634729777535
efficientnet_b4,38,-0.01168141444856679,0.393161139034353,0.899537623906757,-0.008384826508054605,0.353663236819436
efficientnet_b4,39,0.03474955842010663,0.45831536266511147,0.916574676618641,0.023828562264201106,0.42008025532412974
efficientnet_b4,40,0.00813259031931964,0.40984780669715243,0.9042077392481569,0.005768417187080528,0.3705875587294478
efficientnet_b4,41,-0.04673665676806173,0.3395813730058742,0.8812215373219174,-0.03488900167609063,0.29924641956612397
efficientnet_b4,42,-0.021493553498418742,0.30263350050340165,0.8280616217803103,-0.01650007733572995,0.2505991872318991
efficientnet_b4,43,-0.013855708962673524,0.3732986078717092,0.894015421321876,-0.01008936358287483,0.3337347121952959
efficientnet_b4,44,-0.005854260004448688,0.5119918932436913,0.9380825725946852,-0.0038718858418542745,0.4802906723616654
efficientnet_b4,45,-0.00242819296970268,0.35494433371863765,0.8417802368371059,-0.0017920979550787278,0.29878512530166357
efficientnet_b4,46,0.006379469579445999,0.3969123347758445,0.8327277409480643,0.004566836028740257,0.33051991189231084
efficientnet_b4,47,-0.019018676109645003,0.3403880767455243,0.8407363312067119,-0.014188932623022536,0.28617662282954076
efficientnet_b4,48,-0.023414207666461084,0.39597094501206365,0.8799544960970215,-0.016772704152706232,0.34843641338715187
efficientnet_b4,49,-0.05778200446555015,0.36951788981916256,0.9079997222038899,-0.04219149300282595,0.3355221413051672
efficientnet_b4,50,-0.02877906481309772,0.2916476160897146,0.8496701306726564,-0.022280894924129834,0.24780426807331654
efficientnet_b4,51,-0.045108473248248765,0.3458384556570489,0.860971119685147,-0.033517004257562585,0.29775692239723145
efficientnet_b4,52,-0.03740961342257072,0.3508127066027096,0.8761388572137643,-0.027694152742059854,0.30736064385896555
efficientnet_b4,53,-0.03755577094106846,0.31187777814058687,0.844074024366746,-0.028627492260977848,0.2632479313056843
efficientnet_b4,54,-0.006279682394214447,0.3929462923124448,0.8630799079039737,-0.004508201377807238,0.3391440497802328
efficientnet_b4,55,-0.03876161914302887,0.31740284385564144,0.8502133411699042,-0.029422753506122157,0.2698601323713343
efficientnet_b4,56,0.027497617665222997,0.409151307969404,0.8702706070824137,0.01951360191748836,0.35607235717509683
efficientnet_b4,57,-0.048512398780327606,0.35256280228124,0.8697815218302529,-0.03586702125661472,0.3066526107089155
efficientnet_b4,58,-0.014389707068182437,0.35699179268980263,0.8558988134986717,-0.010604122401992898,0.30554885179196584
efficientnet_b4,59,-0.04649671561416305,0.2956473603252994,0.8467781646675139,-0.035886860142631,0.2503477291650522
efficientnet_b4,60,-0.0574935675041619,0.32745479499506686,0.872450744798121,-0.04331113023278172,0.2856881797811621
efficientnet_b4,61,-0.053180320131332,0.3052461131019251,0.8589246042306825,-0.040743519247070314,0.2621833968890252
efficientnet_b4,62,-0.0462985165430447,0.32386842933461263,0.8612346108941328,-0.034972143392160746,0.27892670071888903
efficientnet_b4,63,0.06976190820671474,0.5110648805451503,0.8926259513068318,0.046167381099841705,0.45618977517612713
efficientnet_b4,64,0.05817575532793826,0.47863345057551404,0.8972804673408964,0.03934427109389083,0.42946844621738306
efficientnet_b4,65,0.038945854108587634,0.48305406517176563,0.9009867972807967,0.0262605760795895,0.4352253350925783
efficientnet_b4,66,-0.022226479022231765,0.3557823797129654,0.8669564103331627,-0.016393839715587222,0.30844781477574273
efficientnet_b4,67,-0.03566118610395637,0.326491071567807,0.8471456006909195,-0.026883849328746465,0.27658547494353186
efficientnet_b4,68,0.05241774554102399,0.4142479080054125,0.8691114836045039,0.03706404318812214,0.3600276139066461
efficientnet_b4,69,0.07708922263610457,0.46069149355220057,0.8806526065453973,0.05277584142605924,0.40570916461003753
efficientnet_b4,70,0.09435503401574552,0.45727495640407334,0.8747674804765545,0.064747584936595,0.40000926149861754
efficientnet_b4,71,0.00074891659692949,0.36028315207574146,0.8633671010641508,0.0005505593418448733,0.3110566205698875
efficientnet_b4,72,0.009738762396130606,0.4004922705424887,0.8492021005144768,0.006953813741762559,0.3400988773844935
efficientnet_b4,73,0.007206922321707233,0.43983072554388497,0.8805060998362271,0.0050053955606377785,0.38727363673678417
efficientnet_b4,74,0.020216239597743924,0.4158789223121364,0.8755610511719621,0.014278226251670387,0.36412738637987696
efficientnet_b4,75,-0.04780805411565627,0.35292216602305637,0.893263102103549,-0.035336884350257246,0.3152523488228591
efficientnet_b4,76,-0.02161442986287579,0.3431629586022427,0.8414304301987192,-0.016092187269196853,0.2887477558849504
efficientnet_b4,77,0.017960414518086724,0.3919632989727618,0.8653270880397168,0.012902936831266395,0.33917646011854086
efficientnet_b4,78,-0.02088209763224078,0.3637687596907188,0.8644717639867777,-0.015312051609817275,0.3144678213731179
efficientnet_b4,79,-0.026072009609498244,0.32505797328117125,0.8721747056575067,-0.01967612748666196,0.2835073421681312
efficientnet_b4,80,-0.041376101716491975,0.29180392694794566,0.8458488231968676,-0.0320297073366609,0.24682200821314457
efficientnet_b4,81,-0.04522707502507088,0.26441126680770843,0.8511708859433301,-0.03576927556115254,0.22505917222211544
efficientnet_b4,82,-0.05877222736189758,0.28839855655343644,0.8504696832020663,-0.04561649581408856,0.24527422902793428
efficientnet_b4,83,-0.04616539258654796,0.3080200239478117,0.8551172776533411,-0.03529410233890265,0.26339324434096967
efficientnet_b4,84,-0.045768703645183796,0.271848007880756,0.8302333050177036,-0.03598598524476748,0.2256972700453188
efficientnet_b4,85,-0.04970321381732963,0.4450576661702863,0.9319098019525548,-0.03439531513579928,0.4147536015382178
efficientnet_b4,86,-0.029328267596932214,0.35563648266344855,0.8974043102773065,-0.021634315667951282,0.31914971243403933
efficientnet_b4,87,-0.03856462468429289,0.3623716671623738,0.8902431049103114,-0.02830697790759075,0.3225988781061576
efficientnet_b4,88,-0.04803683344921041,0.2776470676390323,0.8641970486453042,-0.037597889640977156,0.23994177641867487
efficientnet_b4,89,-0.052891797953733055,0.2822777133589316,0.8791145933736326,-0.04124831727378524,0.24815445719797596
efficientnet_b4,90,-0.021664486874360157,0.3558421816517258,0.8718756597494021,-0.01597861990690381,0.310250136894265
efficientnet_b4,91,-0.020201059440219705,0.42990987771217415,0.904798091515091,-0.014127505344980886,0.38898163687746135
efficientnet_b4,92,0.016279478166215028,0.5077356667158998,0.9177419182126981,0.010797302554813506,0.465970304716853
efficientnet_b4,93,-0.04543027251263808,0.2991658572511166,0.8738452230387737,-0.034968801141959834,0.26142465525518793
efficientnet_b4,94,0.07977934695536965,0.5172049783631704,0.9245065510333762,0.05258310386078434,0.47815939072382657
efficientnet_b4,95,0.07480570317839629,0.4561890505308059,0.8508074633506966,0.05137087327440645,0.38812904889047767
efficientnet_b4,96,-0.029924227604218936,0.31786851586143333,0.8419343524336838,-0.022706535017765993,0.267624423060852
efficientnet_b4,97,0.0019855148531323133,0.3797966121255227,0.8707066065263693,0.001438990961192248,0.33069141931402557
efficientnet_b4,98,-0.01747231357366432,0.35489356992827226,0.8373813741009634,-0.012895709273009023,0.297181265246133
efficientnet_b4,99,0.12170971765102519,0.518701224879305,0.8954603761890604,0.08014065943793372,0.4644763939601489
efficientnet_b4,100,-0.010383162715822989,0.3880012472558951,0.886168993317554,-0.007480658058737843,0.3438346746867119
efficientnet_b4,101,-0.03375426458657627,0.3151923296663173,0.832655621499166,-0.025664888568153528,0.2624466651500774
efficientnet_b4,102,0.011324435512778603,0.4212938453967253,0.8850426638851292,0.007967694751831995,0.37286302720832754
efficientnet_b4,103,0.0019439754832926055,0.4135262654371496,0.881200405518359,0.0013752666157154203,0.36439951279570876
efficientnet_b4,104,-0.012938950612403782,0.3814040794486651,0.8943125242252709,-0.009366521211930887,0.34109444504155145
efficientnet_b4,105,-0.03767612929578055,0.38213475782572065,0.8781895443110833,-0.0272593747335101,0.3355867488403958
efficientnet_b4,106,-0.004088189664404055,0.41632185539890126,0.8745265450056103,-0.0028864834986625505,0.3640845138123264
efficientnet_b4,107,0.017664913659412054,0.3330793727706983,0.7556831961647499,0.013251209207968576,0.25170248499191145
efficientnet_b4,108,-0.03856564697292168,0.3628703536766624,0.888195601358985,-0.02829737022959066,0.32229985199919076
efficientnet_b4,109,-0.040019009359706224,0.37080410191844765,0.870378722496882,-0.029193820841139452,0.32274000052438206
efficientnet_b4,110,0.0512790326496649,0.4627368092674845,0.9028912707094083,0.035056909981874745,0.4178010257235362
efficientnet_b4,111,0.008206110302692781,0.44844237626417555,0.8955294162359029,0.0056654723979134,0.4015933394312982
efficientnet_b4,112,0.011299936495200434,0.4454828833526339,0.9140340290263439,0.007817412869664366,0.40718651473308076
efficientnet_b4,113,-0.024153540690480205,0.39313849283300845,0.8823226280412119,-0.017337501486562847,0.34687498818058116
efficientnet_b4,114,0.010777591124250146,0.5094854099358302,0.9365409637518533,0.007139910762508338,0.4771539568388105
efficientnet_b4,115,-0.0027000190661600554,0.4122660905591265,0.8842643375307372,-0.0019118345219852288,0.3645522014546529
efficientnet_b4,116,-0.06142009726978534,0.3228825331658482,0.869595295288302,-0.04642898800908514,0.28077713177179076
efficientnet_b4,117,-0.04417150415224611,0.39399730276125994,0.8854154977784887,-0.031686936599339355,0.3488513179477429
efficientnet_b4,118,-0.06761506472841078,0.3191283034330772,0.8721723576815934,-0.051257383040330666,0.2783348848081539
efficientnet_b4,119,-0.018847210112152016,0.352613581961168,0.861778180443264,-0.013933920495479025,0.3038746910620771
efficientnet_b4,120,-0.06059176993249982,0.342339090724248,0.8417866301971292,-0.04513894466100069,0.288176469565514
efficientnet_b4,121,0.024281481285326336,0.43121309009234443,0.8583553403913371,0.016965664619347252,0.3701340587274146
efficientnet_b4,122,0.09529082664725397,0.5089838822727633,0.894126317334644,0.06314900229665225,0.4550958842392358
efficientnet_b4,123,0.09140311843934466,0.5360743069807034,0.8917233986608352,0.05950435992839825,0.4780300029555847
efficientnet_b4,124,0.03645803990029092,0.4417417852658362,0.8715985839092589,0.025287496188902223,0.38502151449125077
efficientnet_b4,125,-0.04211862294795542,0.32828768641129974,0.863433713721738,-0.0317089613785018,0.2834546562472259
efficientnet_b4,126,-0.04444549329589429,0.35096094858213256,0.8742574679210918,-0.032899169544864305,0.3068302302465997
efficientnet_b4,127,-0.042820505739517095,0.35707315336027895,0.8743496017354513,-0.03155357221052402,0.31220676943098163
efficientnet_b4,128,-0.05340687484892818,0.3445157116099935,0.89097863430733,-0.03972201617858075,0.30695613822768997
efficientnet_b4,129,-0.05083097330325202,0.3851693396850906,0.8999912533586489,-0.036696576979395254,0.3466490367785079
efficientnet_b4,130,-0.04366846557497157,0.37556567876916147,0.8826202532875742,-0.031745823735618024,0.331481874521357
efficientnet_b4,131,-0.03923270187518851,0.3454156603143236,0.8538594282897941,-0.02916028334769252,0.29493641823833006
efficientnet_b4,132,-0.027901942865792662,0.337294908493323,0.8685631690555732,-0.02086446503952421,0.2929619346272702
efficientnet_b4,133,-0.04022701323799229,0.32504093151432384,0.8564562803483668,-0.03035907214731761,0.27838334716572605
efficientnet_b4,134,-0.022228496433548007,0.3538308324843495,0.8786973465780145,-0.016418961586771936,0.3109102136414878
efficientnet_b4,135,-0.007063967614671278,0.4248806536008417,0.890033898217107,-0.0049575854629086286,0.37815818440138943
efficientnet_b4,136,-0.04117895128408573,0.28322419130016707,0.8257333565248768,-0.03209022364390051,0.23386766213133076
efficientnet_b4,137,-0.05966499808436521,0.34067269132829403,0.8706107417001692,-0.0445037767012701,0.29659330447431886
efficientnet_b4,138,-0.027801495685119772,0.34277296407226643,0.8510197348355916,-0.020704539359211828,0.29170655699358994
efficientnet_b4,139,0.04636617316006017,0.40634373438722193,0.8666647640121689,0.03296930332630453,0.3521637966705251
efficientnet_b4,140,0.01128418775253767,0.46714705323469163,0.9025977763034764,0.007691245214758033,0.4216458914563544
efficientnet_b4,141,-0.014756939131771939,0.33889123616307865,0.8592273428327318,-0.011021760941584448,0.2911846163577019
efficientnet_b4,142,-0.04479435934056917,0.3067146810391982,0.862949083086444,-0.034280137807088315,0.2646791527719272
efficientnet_b4,143,-0.03962648295808318,0.3369669703215128,0.8577234668385577,-0.029639088951130807,0.28902447799425335
efficientnet_b4,144,0.0682344928388855,0.4889353096336459,0.8865338308218597,0.04582770815991641,0.4334576930735882
efficientnet_b4,145,-0.016113672512357687,0.39923772542412744,0.9014217107952139,-0.011516036352917385,0.35988155346580686
efficientnet_b4,146,-0.025568485344406387,0.3805055079117191,0.891269821817289,-0.018521103463820042,0.3391330762369749
efficientnet_b4,147,-0.010948978727387641,0.39251675991960855,0.8683822759572731,-0.007862726713622991,0.3408545973303642
efficientnet_b4,148,-0.025983495527771478,0.371546147434576,0.8640616841879734,-0.01894467464793117,0.32103878990587276
efficientnet_b4,149,-0.05216666615597532,0.42620077784861804,0.9060999900924295,-0.036577364818624766,0.38618052058601854
efficientnet_b4,150,0.0595385160456624,0.4986078959001946,0.9060574069054287,0.03972921549962765,0.45176737722190224
efficientnet_b4,151,0.0115752336642629,0.4759744066788619,0.8916350662142349,0.007842435215600187,0.42439547161538826
efficientnet_b4,152,-0.05877991190117122,0.35917828424098325,0.8691873573945069,-0.0432466532041425,0.3121932237129133
efficientnet_b4,153,-0.031844753470485966,0.37652060259995535,0.8574051392889271,-0.023134236719986597,0.3228306997173655
efficientnet_b4,154,-0.04944085161841217,0.3327246947602482,0.8481027325830961,-0.03709757297421909,0.28218472282404305
efficientnet_b4,155,-0.05218770784103479,0.28693451742995063,0.8292607940608888,-0.04055195282605001,0.2379435457674388
efficientnet_b4,156,-0.05180179342639626,0.32526744361574705,0.8816968996450782,-0.039087803504072094,0.2867872965914845
efficientnet_b4,157,-0.05817625046952473,0.2970561393395551,0.8438509578723524,-0.044852530823490305,0.25067110772354656
efficientnet_b4,158,-0.06199772545764559,0.3466203497477247,0.8771282702113293,-0.04603949841487263,0.30403050779426777
efficientnet_b4,159,-0.04782205358657221,0.24704093854036221,0.8066964192118979,-0.038348423142023726,0.19928704051925675
efficientnet_b4,160,-0.05284662040729665,0.4779933083643181,0.9235697309782275,-0.03575565606977039,0.4414601512154262
efficientnet_b4,161,-0.05420892640467457,0.3627405554175986,0.8895484730207428,-0.039779344783690516,0.32267530717442094
efficientnet_b4,162,-0.04480757322538353,0.3513257154308699,0.8879726792654651,-0.03315823321773807,0.31196763682600587
efficientnet_b4,163,0.009398192991025985,0.40236504210743795,0.8952885448496787,0.0067016737502973,0.3602328130467478
efficientnet_b4,164,-0.03003287921997175,0.4105764631234819,0.8953335781637503,-0.021291209661523095,0.3676028938381641
efficientnet_b4,165,-0.03855048138553251,0.36442981258642665,0.900611002051035,-0.028253913121742656,0.32820949869073257
efficientnet_b4,166,-0.03285066158830693,0.4379992249742908,0.9160896794698867,-0.02284470048229285,0.40124656961475685
efficientnet_b4,167,0.0020669247750974176,0.4221903173105927,0.9075810184211777,0.0014533390854509812,0.3831719181523079
efficientnet_b4,168,-0.03676885735215355,0.37488302692470615,0.8708585905753702,-0.026743262250023513,0.3264701044582782
efficientnet_b4,169,-0.010063045070584429,0.3958569349888797,0.8841518234636575,-0.007209223823976343,0.3499976309011525
efficientnet_b4,170,-0.022378803623467614,0.4160493721404763,0.8561666502627434,-0.01580368881463518,0.3562075972894292
efficientnet_b4,171,-0.03720055109524614,0.320028695012469,0.8435556883269244,-0.028181623047894986,0.26996202610561065
efficientnet_b4,172,-0.03387844112251046,0.3862753453942456,0.8790180473436554,-0.024438464721361474,0.3395429998454458
efficientnet_b4,173,-0.03885647899399606,0.3515989380796096,0.8632725735577296,-0.02874852731772966,0.3035257201361494
efficientnet_b4,174,-0.0531155262319715,0.2734205977546841,0.8402476321366906,-0.04171090551356375,0.22974100984077184
efficientnet_b4,175,-0.025968053657719106,0.3355400413378559,0.8569343454938001,-0.019443860052077527,0.28753578571081817
efficientnet_b4,176,0.0077632626977549735,0.4190808356970776,0.8822806476152741,0.005470627537536663,0.36974691112196795
efficientnet_b4,177,-0.021674629171890735,0.38028435732937715,0.8715938591016165,-0.015703017321610144,0.33145351056068995
efficientnet_b4,178,0.015104683999904495,0.4355916435240751,0.8838228204874875,0.01052157420116049,0.38498583496022826
efficientnet_b4,179,0.008605324129493795,0.46807172193440694,0.8958365135833484,0.005861651035792023,0.4193157394846736
efficientnet_b4,180,-0.05377351177326986,0.3513652830997945,0.8655662338901841,-0.0397919884769593,0.30412992481244744
efficientnet_b4,181,-0.05191315299820503,0.37761156892332454,0.8706129693852074,-0.03768344732962563,0.3287535292945425
efficientnet_b4,182,-0.024205275994377974,0.36905938827430135,0.8734195384963008,-0.01768022351819866,0.3223436805842674
efficientnet_b4,183,-0.041927735408783466,0.40079859512909943,0.8751272359959535,-0.029931308865225808,0.35074976674639
efficientnet_b4,184,-0.05692339730957787,0.3787347575936254,0.8746011292065786,-0.04128669201676552,0.33124184666116463
efficientnet_b4,185,-0.012146674063855046,0.3911505495237662,0.8438879052175118,-0.008731387173022524,0.3300872178622897
efficientnet_b4,186,-0.00682091517977241,0.42991720553805285,0.8644882080108002,-0.004770146938126965,0.37165835460860214
efficientnet_b4,187,-0.016819381374754288,0.4005433198937148,0.8643519300858571,-0.012009183247563301,0.3462103916331292
efficientnet_b4,188,0.015973357212259818,0.5283555913683508,0.9009351978828913,0.010451335607022398,0.47601414926197716
efficientnet_b4,189,0.012666002406072692,0.47142881864321934,0.8960523256087892,0.008607961354020378,0.4224248893042608
efficientnet_b4,190,0.07687478532011077,0.5372594375604733,0.9309321282187233,0.05000768474194951,0.5001520716137657
efficientnet_b4,191,0.06203676392098448,0.5218409500626804,0.9242794526106339,0.04076428875069327,0.4823268676737474
efficientnet_b4,192,0.09545413553377724,0.5181790091839416,0.9394537641984866,0.06287409782136705,0.48680522070649607
efficientnet_b4,193,0.11180129026342835,0.4775994647158366,0.9079611201708859,0.07566413830890859,0.4336417449764065
efficientnet_b4,194,0.025177000333300996,0.4716754990849092,0.9246032073349163,0.017107711821631948,0.4361126792752044
efficientnet_b4,195,-0.03823316636736574,0.38373852104070344,0.9057072889985013,-0.02763034040463855,0.34755477557606984
efficientnet_b4,196,-0.06253658446428549,0.3293410836482028,0.8635951618863785,-0.047043294782300724,0.284417366449005
efficientnet_b4,197,-0.04481064375402989,0.2613594820680651,0.8520613948785778,-0.03552567241224563,0.22269432485565818
efficientnet_b4,198,-0.054404566274356185,0.33967647890964087,0.8814045985298666,-0.040610227268180386,0.2993924105233907
efficientnet_b4,199,0.005536127768275456,0.4517957345166029,0.906958790220991,0.003813296620628792,0.4097601128041822
efficientnet_b4,200,-0.036572859655394384,0.36465151598378,0.858052492909338,-0.02680014584458138,0.31289014233305174
efficientnet_b4,201,-0.056872350933048724,0.3445604487257009,0.8872952477044262,-0.0422980989712654,0.305726848701219
efficientnet_b4,202,-0.045640122817322104,0.25686036521550654,0.8286384393333663,-0.036312802981496244,0.21284437215877583
efficientnet_b4,203,-0.041503270432086285,0.28254034525848437,0.8447942486574845,-0.032360206511649094,0.23868845868806757
efficientnet_b4,204,0.058040047306154245,0.41509916896696614,0.884914222750574,0.04101482679021284,0.367327158470812
efficientnet_b4,205,0.09785506248850641,0.4767260446870834,0.88655544111305,0.0662648721071631,0.4226440688376368
efficientnet_b4,206,-0.04567599575324103,0.4425657338300347,0.9088608089745972,-0.031663025595354014,0.40223065087320165
efficientnet_b4,207,0.017226165308563305,0.4248993157629029,0.8885178322420667,0.012089391241892957,0.3775306189627919
efficientnet_b4,208,-0.03767763609929222,0.34767012554346216,0.8559755911758992,-0.02795761023796407,0.29759714124626413
efficientnet_b4,209,-0.055374361360389354,0.2899807185758476,0.8506200814472379,-0.04292650313527417,0.24666342245311607
efficientnet_b4,210,-0.035455785543800473,0.3664904924548219,0.8991105102717579,-0.025946602438562293,0.32951545368080276
efficientnet_b4,211,0.008489124414328907,0.41293424789094874,0.907835180097367,0.006008152486218243,0.37487623730245023
efficientnet_b4,212,-0.008448668886046257,0.3549533859159767,0.8649513511423262,-0.006235394496862917,0.3070174107405676
efficientnet_b4,213,-0.03495132282477385,0.31326177855896314,0.8838380695964542,-0.02661413238046553,0.27687268563990586
efficientnet_b4,214,-0.031606291066675965,0.27821503187640123,0.842186811739906,-0.02472689671023379,0.23430903067410266
efficientnet_b4,215,-0.04391258123523872,0.3325599879655503,0.8775580169934384,-0.03295354928244623,0.29184068357041004
efficientnet_b4,216,-0.020512133788657613,0.37087561001169994,0.9081927973498989,-0.01496279723620041,0.33682655772537595
efficientnet_b4,217,0.00605966979675768,0.41718870673712466,0.9049778859932288,0.004275838332574077,0.3775465538832122
efficientnet_b4,218,-0.03472414386214397,0.30344897289758904,0.8696440608910848,-0.026640201944347398,0.26389259706388807
efficientnet_b4,219,-0.047393460180086916,0.32560690526170416,0.8688756329882283,-0.03575227316029287,0.2829119059146013
efficientnet_b4,220,0.04306685135317252,0.43116309226349747,0.8732680502475852,0.03009220373693322,0.37652095291966414
efficientnet_b4,221,0.018293791639743658,0.4316776686007097,0.8896045103876841,0.012777870355150267,0.3840224010208313
efficientnet_b4,222,-0.014696434127524725,0.35544785937573636,0.8759607994299238,-0.010842493147831816,0.31135839105442514
efficientnet_b4,223,-0.03977487704237774,0.3511267142092726,0.8892034293116168,-0.029438302584118035,0.3122230783978052
efficientnet_b4,224,8.366754343161512e-05,0.4311941642425049,0.9031318021615099,5.845995289947136e-05,0.3894251626338595
efficientnet_b4,225,0.05676073522353622,0.4368219806140218,0.8917726023494198,0.03950436170198321,0.389545874415594
efficientnet_b4,226,0.00859860360357887,0.4318408796085477,0.9105546797266385,0.006005278747125624,0.393214733824831
efficientnet_b4,227,0.17826814897861093,0.4997972307212016,0.9023841876657331,0.11886150029286814,0.4510091180419345
efficientnet_b4,228,0.06376099048691457,0.4783762289560579,0.9074559063169396,0.04312906906785075,0.43410533440779936
efficientnet_b4,229,-0.02958353485658719,0.35940279387351165,0.8893929237970584,-0.02176215540376464,0.319650301663994
efficientnet_b4,230,-0.0039411866569631785,0.38542116032523926,0.8752878579031379,-0.0028447570816934483,0.33735446181162054
efficientnet_b4,231,-0.060495007016253155,0.31098495032785256,0.8619847460130371,-0.04614469983131728,0.26806428342223093
efficientnet_b4,232,-0.04640254050117658,0.31312016325666764,0.884483212175877,-0.03533761935853129,0.2769495277942924
efficientnet_b4,233,0.04700647032197,0.44491514193512743,0.9028679866714852,0.03253233976011614,0.40169963843862655
efficientnet_b4,234,-0.03346562565768974,0.4021150307833872,0.9138863176177618,-0.02386796013376441,0.36748742474138263
efficientnet_b4,235,-0.02620243701130791,0.3509594513507337,0.885870221407208,-0.019395428178921176,0.31090452687302667
efficientnet_b4,236,0.07902894782356042,0.49278753968908995,0.9018173076802107,0.05294051947942984,0.4444043323007701
efficientnet_b4,237,0.12147333266487494,0.5614112235149644,0.9064665477283067,0.0777971432736475,0.5089004936355346
efficientnet_b4,238,0.02671836652071135,0.45355631115997774,0.8918223280922808,0.018381376982491558,0.4044916453396383
efficientnet_b4,239,0.1546747317112818,0.5550420904939322,0.9097195069404365,0.09946658849739047,0.5049326168953291
efficientnet_b4,240,0.06128501186527266,0.45957284568587087,0.9061335429232662,0.04198832010777379,0.41643437089266566
efficientnet_b4,241,-0.021315433167651297,0.40593764420881345,0.8997946313257785,-0.015161008922018361,0.36526051291212436
efficientnet_b4,242,0.00030087013072468375,0.39673188028035317,0.8614558860293687,0.00021541008333273874,0.3417670134430091
efficientnet_b4,243,-0.007366888895775399,0.4001631467785064,0.8706319537861469,-0.0052614503622132386,0.3483948223129837
efficientnet_b4,244,-0.0003341006694318658,0.4221189639581447,0.8536332831260649,-0.00023493159004220896,0.36033479707336413
efficientnet_b4,245,-0.04463007091509682,0.4175611554427328,0.8604622560031625,-0.031483700540001006,0.35929561383154107
efficientnet_b4,246,-0.025914171956011475,0.41433449100747843,0.8603240457835092,-0.018322519970188897,0.3564619256112049
efficientnet_b4,247,-0.03653784150837178,0.3519408774210922,0.8605915854008482,-0.027026212550115274,0.3028773576671833
efficientnet_b4,248,0.04257190758811503,0.45860987479185705,0.903336284627788,0.029186630588381297,0.4142789403880912
efficientnet_b4,249,0.019574826965454106,0.43893736844679426,0.9129741476385844,0.013603668508924333,0.4007384698244353
efficientnet_b4,250,0.05710197725141591,0.47202809211846364,0.8981357923344427,0.03879136380423135,0.4239453245189317
efficientnet_b4,251,0.10635384988919515,0.4913110457814801,0.8960882652082471,0.07131567233411282,0.4402580626919762
efficientnet_b4,252,0.12858609871723536,0.5141858644853508,0.920043250012993,0.08492094777343591,0.4730732338718425
efficientnet_b4,253,0.034046693940009407,0.45861141869399746,0.912823476663612,0.023341853425564104,0.4186312696498862
efficientnet_b4,254,0.07796027109991882,0.4496469311860987,0.8945012624993424,0.05377879911498992,0.40220974762492023
