fold,model,sample_id,best_fixed_method,fw_consensus_insertion_auc,best_fixed_method_insertion_auc,oracle_best_insertion_auc,fw_minus_best_fixed_method,fw_minus_oracle_best,uniform_consensus_insertion_auc,fw_minus_uniform
fold_2,deit_small,52397721_3220885418_31_left_subarticular_stenosis_l3_l4,attention_rollout,0.560372344404459,0.6224251739680766,0.6224251739680766,-0.06205282956361757,-0.06205282956361757,0.5591432727873326,0.001229071617126487
fold_2,deit_small,70878995_2807935482_5_right_neural_foraminal_narrowing_l1_l2,attention_rollout,0.9833453327417372,0.9766323149204256,0.98885760307312,0.006713017821311618,-0.005512270331382796,0.9832284778356551,0.0001168549060820423
fold_2,deit_small,70878995_3022642562_8_spinal_canal_stenosis_l2_l3,attention_rollout,0.9731980092823505,0.9628112323582172,0.963958600908518,0.010386776924133256,0.009239408373832414,0.9730083413422108,0.00018966794013963728
fold_2,deit_small,70878995_3493432031_37_right_subarticular_stenosis_l5_s1,attention_rollout,0.5844203382730484,0.6650687709450722,0.720405003428459,-0.08064843267202382,-0.13598466515541063,0.5810064047574997,0.0034139335155487505
fold_2,deit_small,71973234_1433976441_14_right_neural_foraminal_narrowing_l2_l3,attention_rollout,0.4363257460296154,0.7555245161056517,0.7555245161056517,-0.31919877007603636,-0.31919877007603636,0.4221219457685947,0.014203800261020694
fold_2,deit_small,71973234_1858127754_34_right_subarticular_stenosis_l5_s1,attention_rollout,0.5128581985831261,0.5032541945576668,0.5171777486801147,0.009604004025459245,-0.004319550096988589,0.5113469943404197,0.0015112042427063432
fold_2,deit_small,76438935_2212277614_13_left_subarticular_stenosis_l3_l4,attention_rollout,0.4710565745830536,0.433077260106802,0.5213235303759575,0.037979314476251635,-0.050266955792903856,0.4710135757923126,4.2998790740989e-05
fold_2,deit_small,76438935_3320474714_9_spinal_canal_stenosis_l5_s1,attention_rollout,0.910129963606596,0.8911169044673443,0.8927864424884319,0.019013059139251776,0.017343521118164174,0.907422813028097,0.002707150578499018
fold_2,deit_small,76438935_3960750582_14_right_neural_foraminal_narrowing_l2_l3,attention_rollout,0.8562245383858681,0.8716662213206291,0.8874147430062294,-0.015441682934761003,-0.03119020462036126,0.8497401908040046,0.006484347581863448
fold_2,deit_small,108348787_1437737002_20_right_subarticular_stenosis_l3_l4,attention_rollout,0.7962840922176837,0.8330392695963383,0.8330392695963383,-0.036755177378654635,-0.036755177378654635,0.7944234885275363,0.0018606036901474
fold_2,deit_small,108348787_1964356067_16_left_neural_foraminal_narrowing_l4_l5,attention_rollout,0.4312182459980249,0.5726286072283984,0.5726286072283984,-0.14141036123037348,-0.14141036123037348,0.4325397107750177,-0.0013214647769927979
fold_2,deit_small,110271740_688365235_4_right_neural_foraminal_narrowing_l2_l3,attention_rollout,0.8343447595834731,0.9188868194818498,0.9188868194818498,-0.08454205989837671,-0.08454205989837671,0.8292449355125427,0.005099824070930348
fold_2,deit_small,110271740_1709508308_6_spinal_canal_stenosis_l5_s1,attention_rollout,0.7843726404011249,0.7561915807425976,0.8360613711178303,0.02818105965852724,-0.05168873071670543,0.7826094187796117,0.0017632216215132113
fold_2,deit_small,110271740_2337037187_19_right_subarticular_stenosis_l5_s1,attention_rollout,0.555112999677658,0.5710519760847093,0.6292302265763282,-0.01593897640705122,-0.07411722689867017,0.5505098775029182,0.004603122174739793
fold_2,deit_small,135073898_1169041427_34_right_subarticular_stenosis_l5_s1,attention_rollout,0.3331389702856541,0.5099862277507782,0.676680923998356,-0.17684725746512409,-0.3435419537127019,0.3506067179143429,-0.0174677476286888
fold_2,deit_small,135073898_4230707886_6_right_neural_foraminal_narrowing_l2_l3,attention_rollout,0.4452083647251129,0.4743346706032753,0.7860646829009057,-0.029126305878162395,-0.3408563181757928,0.4451329484581947,7.541626691820458e-05
fold_2,deit_small,145324113_2649860775_7_right_neural_foraminal_narrowing_l1_l2,attention_rollout,0.8990265429019928,0.889953750371933,0.9279122471809386,0.00907279253005977,-0.028885704278945767,0.8998425096273422,-0.0008159667253494485
fold_2,deit_small,145324113_3203860945_10_spinal_canal_stenosis_l5_s1,attention_rollout,0.8727598823606969,0.9201837964355944,0.9201837964355944,-0.047423914074897544,-0.047423914074897544,0.8663615785539152,0.006398303806781747
fold_2,deit_small,145324113_3485061318_40_left_subarticular_stenosis_l5_s1,attention_rollout,0.4646573349833488,0.4312961153686046,0.4569748856127262,0.0333612196147442,0.007682449370622624,0.4692623659968376,-0.004605031013488803
fold_2,deit_small,150368852_2793891073_13_left_neural_foraminal_narrowing_l5_s1,attention_rollout,0.3196707569062709,0.3825618639588356,0.5523456931114197,-0.06289110705256473,-0.23267493620514879,0.3149889010936021,0.004681855812668778
fold_2,deit_small,150368852_2881422190_45_right_subarticular_stenosis_l5_s1,attention_rollout,0.8783563658595086,0.8451158627867699,0.8878603979945182,0.033240503072738736,-0.00950403213500961,0.8778297796845437,0.000526586174964927
fold_2,densenet121,26342422_226564374_4_right_neural_foraminal_narrowing_l1_l2,gradcam,0.9904715269804,0.9917416006326676,0.9921223491430284,-0.0012700736522676115,-0.0016508221626284625,,
fold_2,densenet121,26342422_307069509_3_left_subarticular_stenosis_l1_l2,gradcam,0.9960767567157746,0.9958754062652588,0.9958754062652588,0.00020135045051572487,0.00020135045051572487,,
fold_2,densenet121,26342422_2528347280_9_spinal_canal_stenosis_l1_l2,gradcam,0.9965404078364372,0.9966875597834586,0.9966875597834586,-0.00014715194702141776,-0.00014715194702141776,,
fold_2,densenet121,38281420_1178941473_3_left_subarticular_stenosis_l1_l2,gradcam,0.8489223375916481,0.8021188631653786,0.8265763685107232,0.04680347442626953,0.0223459690809249,,
fold_2,densenet121,38281420_2565838687_4_right_neural_foraminal_narrowing_l4_l5,gradcam,0.6258906304836273,0.6442546665668487,0.7957975022494793,-0.018364036083221458,-0.16990687176585206,,
fold_2,densenet121,46494080_1543341132_3_left_subarticular_stenosis_l3_l4,gradcam,0.831059455126524,0.8427841149270535,0.8427841149270535,-0.011724659800529502,-0.011724659800529502,,
fold_2,densenet121,46494080_1763376930_8_spinal_canal_stenosis_l5_s1,gradcam,0.985211021453142,0.9842355437576767,0.9849682934582232,0.0009754776954652433,0.00024272799491875663,,
fold_2,densenet121,46494080_4061588226_13_right_neural_foraminal_narrowing_l5_s1,gradcam,0.6661831684410572,0.625836803764105,0.7038904599845409,0.040346364676952184,-0.037707291543483734,,
fold_2,densenet121,52397721_2770638094_5_right_neural_foraminal_narrowing_l3_l4,gradcam,0.7549386888742446,0.7567308098077774,0.7699800968170165,-0.0017921209335327593,-0.015041407942771867,,
fold_2,densenet121,52397721_3220885418_31_left_subarticular_stenosis_l3_l4,gradcam,0.5759842716157436,0.553634127229452,0.5596511982381344,0.02235014438629157,0.016333073377609253,,
fold_2,densenet121,70878995_2807935482_5_right_neural_foraminal_narrowing_l1_l2,gradcam,0.996286962926388,0.99611526876688,0.9962811157107352,0.00017169415950801792,5.847215652776683e-06,,
fold_2,densenet121,70878995_3022642562_8_spinal_canal_stenosis_l2_l3,gradcam,0.9661165192723274,0.9808970108628272,0.9808970108628272,-0.014780491590499767,-0.014780491590499767,,
fold_2,densenet121,70878995_3493432031_37_right_subarticular_stenosis_l5_s1,gradcam,0.7066255778074266,0.6650662571191788,0.6959520637989043,0.04155932068824786,0.010673514008522345,,
fold_2,densenet121,71973234_1433976441_14_right_neural_foraminal_narrowing_l2_l3,gradcam,0.7274347290396691,0.6822185650467872,0.7431505396962166,0.045216163992881864,-0.01571581065654748,,
fold_2,densenet121,71973234_1858127754_34_right_subarticular_stenosis_l5_s1,gradcam,0.7101124256849289,0.6986140191555024,0.7435286924242973,0.011498406529426575,-0.03341626673936837,,
fold_2,densenet121,76438935_2212277614_13_left_subarticular_stenosis_l3_l4,gradcam,0.7123766891658305,0.7326743077486754,0.7651253663003443,-0.020297618582844845,-0.05274867713451381,,
fold_2,densenet121,76438935_3320474714_9_spinal_canal_stenosis_l5_s1,gradcam,0.9446522586047648,0.935825201123953,0.9653794668614863,0.008827057480811806,-0.020727208256721585,,
fold_2,densenet121,76438935_3960750582_14_right_neural_foraminal_narrowing_l2_l3,gradcam,0.8994676768779754,0.8757159352302551,0.908837166428566,0.023751741647720204,-0.009369489550590693,,
fold_2,densenet121,108348787_1437737002_20_right_subarticular_stenosis_l3_l4,gradcam,0.956283463165164,0.9119967710226774,0.9740584772080184,0.044286692142486594,-0.01777501404285442,,
fold_2,densenet121,108348787_1964356067_16_left_neural_foraminal_narrowing_l4_l5,gradcam,0.960468879714608,0.954631832614541,0.954631832614541,0.00583704710006705,0.00583704710006705,,
fold_2,densenet121,110271740_688365235_4_right_neural_foraminal_narrowing_l2_l3,gradcam,0.9928498700261116,0.9931045338511466,0.9931045338511466,-0.0002546638250350286,-0.0002546638250350286,,
fold_2,densenet121,110271740_1709508308_6_spinal_canal_stenosis_l5_s1,gradcam,0.8466300763189791,0.8628352828323841,0.8990081764757634,-0.016205206513404957,-0.052378100156784235,,
fold_2,densenet121,110271740_2337037187_19_right_subarticular_stenosis_l5_s1,gradcam,0.7884076923131943,0.7224319197237491,0.7772743076086045,0.0659757725894452,0.0111333847045898,,
fold_2,densenet121,135073898_1169041427_34_right_subarticular_stenosis_l5_s1,gradcam,0.6066178679466249,0.6651589319109916,0.6651589319109916,-0.05854106396436676,-0.05854106396436676,,
fold_2,densenet121,135073898_4230707886_6_right_neural_foraminal_narrowing_l2_l3,gradcam,0.6697086170315741,0.6139341324567795,0.7370997622609138,0.055774484574794614,-0.06739114522933964,,
fold_2,densenet121,145324113_2649860775_7_right_neural_foraminal_narrowing_l1_l2,gradcam,0.944850416481495,0.9316406831145284,0.957250253856182,0.013209733366966625,-0.012399837374686973,,
fold_2,densenet121,145324113_3203860945_10_spinal_canal_stenosis_l5_s1,gradcam,0.930024004727602,0.92767967954278,0.958499563485384,0.0023443251848220825,-0.02847555875778196,,
fold_2,densenet121,145324113_3485061318_40_left_subarticular_stenosis_l5_s1,gradcam,0.5299167133867742,0.4921003557741643,0.6473289676010608,0.037816357612609874,-0.1174122542142867,,
fold_2,densenet121,150368852_2793891073_13_left_neural_foraminal_narrowing_l5_s1,gradcam,0.6040278866887092,0.5866448447108269,0.6514044240117074,0.01738304197788232,-0.04737653732299818,,
fold_2,densenet121,150368852_2881422190_45_right_subarticular_stenosis_l5_s1,gradcam,0.9627634182572364,0.8381847068667411,0.9578302457928656,0.12457871139049537,0.004933172464370861,,
fold_2,efficientnet_b4,26342422_226564374_4_right_neural_foraminal_narrowing_l1_l2,gradcam,0.8738610073924064,0.8878487184643745,0.9186365500092506,-0.013987711071968167,-0.044775542616844244,,
fold_2,efficientnet_b4,26342422_307069509_3_left_subarticular_stenosis_l1_l2,gradcam,0.9552037566900252,0.9542552709579468,0.9597842812538148,0.0009484857320783968,-0.004580524563789545,,
fold_2,efficientnet_b4,26342422_2528347280_9_spinal_canal_stenosis_l1_l2,gradcam,0.9558297276496888,0.9564896911382677,0.9564896911382677,-0.0006599634885788852,-0.0006599634885788852,,
fold_2,efficientnet_b4,38281420_1178941473_3_left_subarticular_stenosis_l1_l2,gradcam,0.4191673368215561,0.5155058804899454,0.5155058804899454,-0.09633854366838929,-0.09633854366838929,,
fold_2,efficientnet_b4,38281420_2565838687_4_right_neural_foraminal_narrowing_l4_l5,gradcam,0.7272515565156936,0.731102439761162,0.731102439761162,-0.0038508832454683395,-0.0038508832454683395,,
fold_2,efficientnet_b4,46494080_1543341132_3_left_subarticular_stenosis_l3_l4,gradcam,0.4299839820712804,0.4655036751180887,0.4655036751180887,-0.0355196930468083,-0.0355196930468083,,
fold_2,efficientnet_b4,46494080_1763376930_8_spinal_canal_stenosis_l5_s1,gradcam,0.9285509504377842,0.9243433244526388,0.927676907926798,0.004207625985145458,0.0008740425109862171,,
fold_2,efficientnet_b4,46494080_4061588226_13_right_neural_foraminal_narrowing_l5_s1,gradcam,0.5408318854868412,0.563850962370634,0.563850962370634,-0.02301907688379279,-0.02301907688379279,,
fold_2,efficientnet_b4,52397721_2770638094_5_right_neural_foraminal_narrowing_l3_l4,gradcam,0.5978478759527207,0.6785455405712127,0.6785455405712127,-0.08069766461849204,-0.08069766461849204,,
fold_2,efficientnet_b4,52397721_3220885418_31_left_subarticular_stenosis_l3_l4,gradcam,0.6877675965428351,0.7170249581336976,0.7170249581336976,-0.029257361590862452,-0.029257361590862452,,
fold_2,efficientnet_b4,70878995_2807935482_5_right_neural_foraminal_narrowing_l1_l2,gradcam,0.9753850489854812,0.980824476480484,0.980824476480484,-0.005439427495002813,-0.005439427495002813,,
fold_2,efficientnet_b4,70878995_3022642562_8_spinal_canal_stenosis_l2_l3,gradcam,0.9141686156392096,0.937639059126377,0.937639059126377,-0.023470443487167425,-0.023470443487167425,,
fold_2,efficientnet_b4,70878995_3493432031_37_right_subarticular_stenosis_l5_s1,gradcam,0.4783331835642456,0.490603999979794,0.490603999979794,-0.012270816415548391,-0.012270816415548391,,
fold_2,efficientnet_b4,71973234_1433976441_14_right_neural_foraminal_narrowing_l2_l3,gradcam,0.5338147290050983,0.5314731366932393,0.5314731366932393,0.002341592311859042,0.002341592311859042,,
fold_2,efficientnet_b4,71973234_1858127754_34_right_subarticular_stenosis_l5_s1,gradcam,0.3764543294906616,0.3247066233307123,0.5171669855713844,0.05174770615994928,-0.1407126560807228,,
fold_2,efficientnet_b4,76438935_2212277614_13_left_subarticular_stenosis_l3_l4,gradcam,0.7122025862336158,0.6695952698588371,0.7111888006329535,0.04260731637477866,0.0010137856006622314,,
fold_2,efficientnet_b4,76438935_3320474714_9_spinal_canal_stenosis_l5_s1,gradcam,0.9352965138852596,0.9637193016707898,0.9637193016707898,-0.0284227877855302,-0.0284227877855302,,
fold_2,efficientnet_b4,76438935_3960750582_14_right_neural_foraminal_narrowing_l2_l3,gradcam,0.7389539986848831,0.7627066403627396,0.7627066403627396,-0.023752641677856512,-0.023752641677856512,,
fold_2,efficientnet_b4,108348787_1437737002_20_right_subarticular_stenosis_l3_l4,gradcam,0.6693736393004656,0.6980794582515955,0.6980794582515955,-0.02870581895112989,-0.02870581895112989,,
fold_2,efficientnet_b4,108348787_1964356067_16_left_neural_foraminal_narrowing_l4_l5,gradcam,0.614691486954689,0.6732058018445969,0.6732058018445969,-0.05851431488990788,-0.05851431488990788,,
fold_2,efficientnet_b4,110271740_688365235_4_right_neural_foraminal_narrowing_l2_l3,gradcam,0.901761044561863,0.9263235166668892,0.9263235166668892,-0.024562472105026156,-0.024562472105026156,,
fold_2,efficientnet_b4,110271740_1709508308_6_spinal_canal_stenosis_l5_s1,gradcam,0.6001529775559903,0.6496160589158534,0.6496160589158534,-0.049463081359863104,-0.049463081359863104,,
fold_2,efficientnet_b4,110271740_2337037187_19_right_subarticular_stenosis_l5_s1,gradcam,0.3424067717045545,0.3709668369963764,0.5216617660596966,-0.028560065291821868,-0.17925499435514208,,
fold_2,efficientnet_b4,135073898_1169041427_34_right_subarticular_stenosis_l5_s1,gradcam,0.4627288153395056,0.531348273344338,0.531348273344338,-0.06861945800483238,-0.06861945800483238,,
fold_2,efficientnet_b4,135073898_4230707886_6_right_neural_foraminal_narrowing_l2_l3,gradcam,0.4897239618003369,0.4928584724664688,0.5010346017777919,-0.0031345106661319067,-0.011310639977455017,,
fold_2,efficientnet_b4,145324113_2649860775_7_right_neural_foraminal_narrowing_l1_l2,gradcam,0.6311144322156906,0.7683885529637338,0.8146206423640251,-0.13727412074804313,-0.18350621014833446,,
fold_2,efficientnet_b4,145324113_3203860945_10_spinal_canal_stenosis_l5_s1,gradcam,0.6817721560597421,0.4479300081729888,0.6052027814090252,0.23384214788675328,0.07656937465071689,,
fold_2,efficientnet_b4,145324113_3485061318_40_left_subarticular_stenosis_l5_s1,gradcam,0.5248518958687782,0.4997252151370048,0.5364895388484001,0.025126680731773432,-0.011637642979621887,,
fold_2,efficientnet_b4,150368852_2793891073_13_left_neural_foraminal_narrowing_l5_s1,gradcam,0.4691580332815647,0.4171833567321301,0.4478220053017139,0.051974676549434606,0.02133602797985079,,
fold_2,efficientnet_b4,150368852_2881422190_45_right_subarticular_stenosis_l5_s1,gradcam,0.8734058113768697,0.8790042432025074,0.8790042432025074,-0.005598431825637684,-0.005598431825637684,,
fold_2,resnet50,26342422_226564374_4_right_neural_foraminal_narrowing_l1_l2,gradcam++,0.9793811857700347,0.9703735411167144,0.9804514586925506,0.009007644653320379,-0.0010702729225158247,,
fold_2,resnet50,26342422_307069509_3_left_subarticular_stenosis_l1_l2,gradcam++,0.9646847881376744,0.962466026097536,0.982190714031458,0.002218762040138489,-0.017505925893783525,,
fold_2,resnet50,26342422_2528347280_9_spinal_canal_stenosis_l1_l2,gradcam++,0.967579172551632,0.9695962592959404,0.9793894276022912,-0.0020170867443084495,-0.011810255050659246,,
fold_2,resnet50,38281420_1178941473_3_left_subarticular_stenosis_l1_l2,gradcam++,0.7977051757276057,0.5900480769574642,0.8676467441022396,0.2076570987701415,-0.06994156837463394,,
fold_2,resnet50,38281420_2565838687_4_right_neural_foraminal_narrowing_l4_l5,gradcam++,0.6003743022680281,0.6145149394869804,0.6145149394869804,-0.014140637218952312,-0.014140637218952312,,
fold_2,resnet50,46494080_1543341132_3_left_subarticular_stenosis_l3_l4,gradcam++,0.4050336103886365,0.4805576149374246,0.5709015399217605,-0.0755240045487881,-0.16586792953312401,,
fold_2,resnet50,46494080_1763376930_8_spinal_canal_stenosis_l5_s1,gradcam++,0.9105179786682128,0.8685393244028092,0.9460490405559538,0.04197865426540359,-0.03553106188774102,,
fold_2,resnet50,46494080_4061588226_13_right_neural_foraminal_narrowing_l5_s1,gradcam++,0.502654606103897,0.450142803043127,0.4807525649666786,0.052511803060770024,0.021902041137218387,,
fold_2,resnet50,52397721_2770638094_5_right_neural_foraminal_narrowing_l3_l4,gradcam++,0.6199465200304984,0.6190865024924278,0.6490640401840209,0.0008600175380706343,-0.029117520153522425,,
fold_2,resnet50,52397721_3220885418_31_left_subarticular_stenosis_l3_l4,gradcam++,0.5545523613691329,0.580160539597273,0.580160539597273,-0.0256081782281401,-0.0256081782281401,,
fold_2,resnet50,70878995_2807935482_5_right_neural_foraminal_narrowing_l1_l2,gradcam++,0.9858099952340128,0.9793833419680597,0.9917908623814582,0.006426653265953153,-0.00598086714744539,,
fold_2,resnet50,70878995_3022642562_8_spinal_canal_stenosis_l2_l3,gradcam++,0.9205961890518666,0.9329205207526684,0.9601847119629384,-0.012324331700801827,-0.039588522911071844,,
fold_2,resnet50,70878995_3493432031_37_right_subarticular_stenosis_l5_s1,gradcam++,0.5399183999747038,0.5453109499067068,0.6177540753036738,-0.005392549932002999,-0.07783567532896996,,
fold_2,resnet50,71973234_1433976441_14_right_neural_foraminal_narrowing_l2_l3,gradcam++,0.7526625812053681,0.7763168722391129,0.7779215425252916,-0.023654291033744834,-0.025258961319923445,,
fold_2,resnet50,71973234_1858127754_34_right_subarticular_stenosis_l5_s1,gradcam++,0.498371148109436,0.4585201442241668,0.4716357931494713,0.03985100388526919,0.026735354959964708,,
fold_2,resnet50,76438935_2212277614_13_left_subarticular_stenosis_l3_l4,gradcam++,0.6223383575677871,0.6450411722064019,0.6450411722064019,-0.022702814638614788,-0.022702814638614788,,
fold_2,resnet50,76438935_3320474714_9_spinal_canal_stenosis_l5_s1,gradcam++,0.9143800795078276,0.9203902363777162,0.927891317009926,-0.006010156869888594,-0.013511237502098372,,
fold_2,resnet50,76438935_3960750582_14_right_neural_foraminal_narrowing_l2_l3,gradcam++,0.8353725209832191,0.7899958059191705,0.8886832252144814,0.04537671506404861,-0.053310704231262274,,
fold_2,resnet50,108348787_1437737002_20_right_subarticular_stenosis_l3_l4,gradcam++,0.8880066562443971,0.8923680815845727,0.952963775768876,-0.004361425340175584,-0.06495711952447891,,
fold_2,resnet50,108348787_1964356067_16_left_neural_foraminal_narrowing_l4_l5,gradcam++,0.5407754048705101,0.5947196237742901,0.6133520178496836,-0.053944218903779984,-0.0725766129791735,,
fold_2,resnet50,110271740_688365235_4_right_neural_foraminal_narrowing_l2_l3,gradcam++,0.9451481044292452,0.9324750185012816,0.9459240913391112,0.012673085927963679,-0.0007759869098659111,,
fold_2,resnet50,110271740_1709508308_6_spinal_canal_stenosis_l5_s1,gradcam++,0.7821578398346902,0.8260286286473274,0.8260286286473274,-0.043870788812637174,-0.043870788812637174,,
fold_2,resnet50,110271740_2337037187_19_right_subarticular_stenosis_l5_s1,gradcam++,0.499731121957302,0.4876815885305405,0.4876815885305405,0.012049533426761516,0.012049533426761516,,
fold_2,resnet50,135073898_1169041427_34_right_subarticular_stenosis_l5_s1,gradcam++,0.4888896588236093,0.5195740763098001,0.5631477687507869,-0.03068441748619083,-0.07425810992717757,,
fold_2,resnet50,135073898_4230707886_6_right_neural_foraminal_narrowing_l2_l3,gradcam++,0.7372984021902084,0.8446943253278734,0.8468984901905061,-0.107395923137665,-0.10960008800029775,,
fold_2,resnet50,145324113_2649860775_7_right_neural_foraminal_narrowing_l1_l2,gradcam++,0.9432497963309288,0.9538956329226496,0.9578112855553628,-0.010645836591720803,-0.01456148922443401,,
fold_2,resnet50,145324113_3203860945_10_spinal_canal_stenosis_l5_s1,gradcam++,0.8026481434702872,0.8286855891346931,0.8770837500691413,-0.02603744566440591,-0.07443560659885406,,
fold_2,resnet50,145324113_3485061318_40_left_subarticular_stenosis_l5_s1,gradcam++,0.4867516398429871,0.4855410158634185,0.4877791389822959,0.0012106239795685592,-0.0010274991393088295,,
fold_2,resnet50,150368852_2793891073_13_left_neural_foraminal_narrowing_l5_s1,gradcam++,0.5383505713194608,0.4679477985948325,0.5554620634764432,0.07040277272462836,-0.017111492156982377,,
fold_2,resnet50,150368852_2881422190_45_right_subarticular_stenosis_l5_s1,gradcam++,0.8969961825758219,0.8829889904707671,0.9190360356122256,0.014007192105054855,-0.022039853036403656,,
fold_2,vit_small,26342422_226564374_4_right_neural_foraminal_narrowing_l1_l2,occlusion,0.9878841996192932,0.9975389212369918,0.9975389212369918,-0.009654721617698647,-0.009654721617698647,,
fold_2,vit_small,26342422_307069509_3_left_subarticular_stenosis_l1_l2,occlusion,0.9957893088459968,0.9962305530905724,0.9977912679314612,-0.0004412442445755893,-0.002001959085464411,,
fold_2,vit_small,26342422_2528347280_9_spinal_canal_stenosis_l1_l2,occlusion,0.9982820138335228,0.9984102353453636,0.9984102353453636,-0.0001282215118407759,-0.0001282215118407759,,
fold_2,vit_small,38281420_1178941473_3_left_subarticular_stenosis_l1_l2,occlusion,0.7593561425805091,0.6990418747067452,0.8688228353857994,0.06031426787376393,-0.10946669280529031,,
fold_2,vit_small,38281420_2565838687_4_right_neural_foraminal_narrowing_l4_l5,occlusion,0.6750821903347968,0.7111993789672851,0.7359267383813858,-0.03611718863248836,-0.06084454804658901,,
fold_2,vit_small,46494080_1543341132_3_left_subarticular_stenosis_l3_l4,occlusion,0.5304697368294,0.6046587359160185,0.6046587359160185,-0.07418899908661847,-0.07418899908661847,,
fold_2,vit_small,46494080_1763376930_8_spinal_canal_stenosis_l5_s1,occlusion,0.9905639991164208,0.9919781759381296,0.9919781759381296,-0.0014141768217088568,-0.0014141768217088568,,
fold_2,vit_small,46494080_4061588226_13_right_neural_foraminal_narrowing_l5_s1,occlusion,0.6582762161269784,0.6655779996886849,0.6763224819675089,-0.007301783561706521,-0.018046265840530484,,
fold_2,vit_small,52397721_2770638094_5_right_neural_foraminal_narrowing_l3_l4,occlusion,0.7980410978198051,0.8391622260212896,0.8734955683350563,-0.0411211282014845,-0.07545447051525112,,
fold_2,vit_small,52397721_3220885418_31_left_subarticular_stenosis_l3_l4,occlusion,0.6476279538124798,0.7198387067764999,0.7198387067764999,-0.07221075296402002,-0.07221075296402002,,
fold_2,vit_small,70878995_2807935482_5_right_neural_foraminal_narrowing_l1_l2,occlusion,0.9966824740171432,0.9987365752458572,0.9987365752458572,-0.002054101228714078,-0.002054101228714078,,
fold_2,vit_small,70878995_3022642562_8_spinal_canal_stenosis_l2_l3,occlusion,0.9859774127602576,0.9960779264569284,0.9960779264569284,-0.010100513696670754,-0.010100513696670754,,
fold_2,vit_small,70878995_3493432031_37_right_subarticular_stenosis_l5_s1,occlusion,0.4049122981727123,0.5914945527911186,0.7507570341229438,-0.18658225461840633,-0.3458447359502315,,
fold_2,vit_small,71973234_1433976441_14_right_neural_foraminal_narrowing_l2_l3,occlusion,0.8316006243228913,0.9574521780014036,0.9574521780014036,-0.1258515536785123,-0.1258515536785123,,
fold_2,vit_small,71973234_1858127754_34_right_subarticular_stenosis_l5_s1,occlusion,0.5501665987074374,0.5759981468319895,0.5759981468319895,-0.025831548124552017,-0.025831548124552017,,
fold_2,vit_small,76438935_2212277614_13_left_subarticular_stenosis_l3_l4,occlusion,0.6429756894707679,0.5411258220672607,0.6075473934412002,0.10184986740350721,0.03542829602956765,,
fold_2,vit_small,76438935_3320474714_9_spinal_canal_stenosis_l5_s1,occlusion,0.9825128197669982,0.9865620732307434,0.9874829590320588,-0.004049253463745184,-0.004970139265060625,,
fold_2,vit_small,76438935_3960750582_14_right_neural_foraminal_narrowing_l2_l3,occlusion,0.8977162495255471,0.8343320965766906,0.8470023110508917,0.06338415294885646,0.05071393847465533,,
fold_2,vit_small,108348787_1437737002_20_right_subarticular_stenosis_l3_l4,occlusion,0.7970432862639429,0.8456392183899881,0.8763850167393684,-0.04859593212604518,-0.07934173047542548,,
fold_2,vit_small,108348787_1964356067_16_left_neural_foraminal_narrowing_l4_l5,occlusion,0.630776259303093,0.8104789748787881,0.8104789748787881,-0.17970271557569506,-0.17970271557569506,,
fold_2,vit_small,110271740_688365235_4_right_neural_foraminal_narrowing_l2_l3,occlusion,0.9320746272802352,0.9890437424182892,0.9890437424182892,-0.05696911513805403,-0.05696911513805403,,
fold_2,vit_small,110271740_1709508308_6_spinal_canal_stenosis_l5_s1,occlusion,0.658121770620346,0.6428832784295081,0.7173300534486771,0.015238492190837949,-0.059208282828331016,,
fold_2,vit_small,110271740_2337037187_19_right_subarticular_stenosis_l5_s1,occlusion,0.5125478059053421,0.8063268184661865,0.8063268184661865,-0.2937790125608444,-0.2937790125608444,,
fold_2,vit_small,135073898_1169041427_34_right_subarticular_stenosis_l5_s1,occlusion,0.4214059904217719,0.4581439495086669,0.6323498576879502,-0.03673795908689498,-0.21094386726617825,,
fold_2,vit_small,135073898_4230707886_6_right_neural_foraminal_narrowing_l2_l3,occlusion,0.7360912397503853,0.968455883860588,0.968455883860588,-0.23236464411020274,-0.23236464411020274,,
fold_2,vit_small,145324113_2649860775_7_right_neural_foraminal_narrowing_l1_l2,occlusion,0.794939462840557,0.8125737443566323,0.944720633327961,-0.017634281516075268,-0.14978117048740391,,
fold_2,vit_small,145324113_3203860945_10_spinal_canal_stenosis_l5_s1,occlusion,0.8337499573826791,0.8927977815270423,0.8936918064951896,-0.05904782414436316,-0.05994184911251055,,
fold_2,vit_small,145324113_3485061318_40_left_subarticular_stenosis_l5_s1,occlusion,0.5421829426661133,0.506995172612369,0.5653976002708078,0.035187770053744294,-0.023214657604694433,,
fold_2,vit_small,150368852_2793891073_13_left_neural_foraminal_narrowing_l5_s1,occlusion,0.5814740438014269,0.6129809085279703,0.6129809085279703,-0.031506864726543404,-0.031506864726543404,,
fold_2,vit_small,150368852_2881422190_45_right_subarticular_stenosis_l5_s1,occlusion,0.8838856399059295,0.9264631271362308,0.9264631271362308,-0.0425774872303013,-0.0425774872303013,,
fold_3,cbm_leaky,8785691_481125819_8_spinal_canal_stenosis_l1_l2,occlusion,0.9540654808282852,0.997417363524437,0.997417363524437,-0.043351882696151756,-0.043351882696151756,,
