sample_id,consensus_insertion_auc,consensus_expert_roi,fw_consensus_insertion_auc,fw_consensus_expert_roi,uniform_consensus_insertion_auc,uniform_consensus_expert_roi,topk_consensus_insertion_auc,topk_consensus_expert_roi,topk_methods,weight_gradcam,weight_gradcam++,weight_integrated_gradients,weight_gradient_shap,weight_occlusion,weight_guided_backprop,weight_attention_rollout
96439573_296385739_10_spinal_canal_stenosis_l1_l2,0.9909221023321151,0.23675917088985443,0.9909221023321151,0.23675917088985443,0.990374967455864,0.22396348416805267,0.9925599604845048,0.2671497166156769,gradient_shap integrated_gradients attention_rollout,0.1042655798439466,0.1341668371625522,0.15247828804632066,0.1526174055719337,0.15211686231900207,0.15191964482862683,0.15243538222761796
96439573_557434766_13_right_neural_foraminal_narrowing_l1_l2,0.8631691306829454,0.2817877531051636,0.8631691306829454,0.2817877531051636,0.8612489342689515,0.2815835475921631,0.8738627344369889,0.28260523080825806,attention_rollout occlusion integrated_gradients,0.13946387854738546,0.13887757397416636,0.14262879462238176,0.1417701867912419,0.14688720445964915,0.1416036432785258,0.14876871832664948
96439573_1359869694_18_right_subarticular_stenosis_l3_l4,0.881346520408988,0.28168565034866333,0.881346520408988,0.28168565034866333,0.869197067245841,0.27447718381881714,0.8548485513776541,0.28260523080825806,attention_rollout gradient_shap integrated_gradients,0.10027878551203613,0.10732788735307225,0.16025518867904354,0.16044587413690184,0.1533423612503303,0.15529693473995732,0.16305296832865873
97086905_2413491771_14_right_subarticular_stenosis_l4_l5,0.5236473582684994,0.23961783945560455,0.5236473582684994,0.23961783945560455,0.5239836506545544,0.23457643389701843,0.49928569123148914,0.28260523080825806,occlusion attention_rollout gradient_shap,0.13574792942916808,0.13653587007907558,0.14447245777259726,0.14504706636427148,0.1529252042523054,0.13940259635792812,0.14586887574465415
97086905_2734164627_10_right_neural_foraminal_narrowing_l3_l4,0.5570626378059388,0.2512832581996918,0.5570626378059388,0.2512832581996918,0.5566914796829224,0.24788644909858704,0.5884336575865746,0.2753864526748657,attention_rollout gradient_shap guided_backprop,0.1281752856077063,0.13229354912177105,0.14658366277125157,0.1483337153547035,0.14251558362250197,0.14746610874065966,0.1546320947814059
97634230_1763367570_8_left_subarticular_stenosis_l2_l3,0.9387398913502693,0.2724612355232239,0.9387398913502693,0.2724612355232239,0.9392391994595528,0.2670499384403229,0.9642008408904075,0.28260523080825806,attention_rollout occlusion guided_backprop,0.13332968524973282,0.12407182632489144,0.1366758247811383,0.13885515707929186,0.15790024298558947,0.14685150867607377,0.16231575490328237
97634230_3235809257_10_spinal_canal_stenosis_l3_l4,0.9723872236907483,0.22377729415893555,0.9723872236907483,0.22377729415893555,0.9722875170409679,0.22145460546016693,0.9557953469455243,0.23344066739082336,gradcam attention_rollout occlusion,0.1550689083970885,0.14751759619170204,0.12322139362309559,0.1306136835930308,0.1489609530342961,0.13994505660631265,0.15467240855447434
97634230_3354355391_14_left_neural_foraminal_narrowing_l3_l4,0.9651748575270176,0.28229856491088867,0.9651748575270176,0.28229856491088867,0.9637129642069341,0.28229856491088867,0.9608476735651492,0.28229856491088867,gradient_shap attention_rollout integrated_gradients,0.12440438425767401,0.13941067800912407,0.14825556155418237,0.14928465212671438,0.14545954683533868,0.14476491824578938,0.1484202589711772
109677683_710656432_13_right_subarticular_stenosis_l4_l5,0.8611638188362121,0.2811753451824188,0.8611638188362121,0.2811753451824188,0.8522067829966546,0.27145567536354065,0.7929278895258903,0.28260523080825806,occlusion attention_rollout gradient_shap,0.08320168440629477,0.14210686977740028,0.1535544698142297,0.15356594389164643,0.15949096603636992,0.15175128312741706,0.1563287829466419
109677683_1241324984_6_right_neural_foraminal_narrowing_l3_l4,0.4704041793942451,0.19915033876895905,0.4704041793942451,0.19915033876895905,0.4765377789735794,0.19549709558486938,0.4487340860068798,0.2696496248245239,gradient_shap integrated_gradients attention_rollout,0.12842993080298043,0.1459666908324612,0.14639367807348247,0.14764958130234718,0.14366846719617682,0.14157803908695496,0.14631361270559687
112166434_566852271_9_left_subarticular_stenosis_l2_l3,0.8711150109767914,0.28056350350379944,0.8711150109767914,0.28056350350379944,0.8706487387418748,0.2799522578716278,0.9185573220252992,0.28260523080825806,attention_rollout occlusion gradient_shap,0.12883449202576938,0.1346697274355376,0.1461115663095875,0.1472947400898221,0.1490865916872063,0.14403886814085665,0.14996401431122044
112166434_626858322_4_right_neural_foraminal_narrowing_l1_l2,0.9806314125657081,0.24364227056503296,0.9806314125657081,0.24364227056503296,0.9813792958855628,0.24105215072631836,0.9791116043925286,0.2706523537635803,occlusion attention_rollout gradcam,0.14562413602496602,0.13424138494646745,0.14177946241257436,0.1431907115248691,0.14593635551291348,0.1433415578696385,0.14588639170857107
112166434_2665773591_8_spinal_canal_stenosis_l2_l3,0.9783218815922737,0.2543073296546936,0.9783218815922737,0.2543073296546936,0.9793679937720299,0.25196483731269836,0.9820013001561165,0.2795450985431671,attention_rollout occlusion gradient_shap,0.13720173479055192,0.13805650188254115,0.14307185876594458,0.14391938517106662,0.146196095710147,0.14382134757651444,0.1477330761032344
113121178_577886028_11_spinal_canal_stenosis_l3_l4,0.46868615746498105,0.24585720896720886,0.46868615746498105,0.24585720896720886,0.4697291269898415,0.24691931903362274,0.5605854570865632,0.21435579657554626,gradcam integrated_gradients occlusion,0.18364742561337302,0.1294480275055317,0.14312134131913512,0.1405813459331397,0.1418569713535016,0.13783406859277866,0.12351081968254003
113121178_1716134218_16_left_neural_foraminal_narrowing_l3_l4,0.9049687303602695,0.20924463868141174,0.9049687303602695,0.20924463868141174,0.9026152141392232,0.20381593704223633,0.8763651199638844,0.23174092173576355,guided_backprop gradient_shap occlusion,0.14031617100985472,0.1275882444934003,0.14559145694636952,0.14710487572445372,0.14637376805869964,0.14751684621910977,0.14550863754811233
113758629_2079378095_20_left_subarticular_stenosis_l2_l3,0.9215980410575867,0.20851798355579376,0.9215980410575867,0.20851798355579376,0.9201245188713073,0.19478687644004822,0.9595892190933226,0.24239382147789001,attention_rollout occlusion gradcam,0.15103433753835882,0.1376709419243635,0.13536595080209007,0.14076969917540702,0.15151898290949864,0.13151935708016127,0.1521207305701207
113758629_2106961807_6_left_neural_foraminal_narrowing_l2_l3,0.9502563476562501,0.26944926381111145,0.9502563476562501,0.26944926381111145,0.9485445320606232,0.2690487504005432,0.9425634890794753,0.259610116481781,attention_rollout occlusion gradcam++,0.13473554890143083,0.1467680544925393,0.13578625604142264,0.13931443916612618,0.14928033840014088,0.14303434465679127,0.1510810183415489
113758629_2635875824_9_spinal_canal_stenosis_l3_l4,0.9332495085895061,0.2059815675020218,0.9332495085895061,0.2059815675020218,0.9318757854402065,0.20327574014663696,0.9337599150836468,0.21088281273841858,attention_rollout gradcam gradcam++,0.1566261827703687,0.15573325217391684,0.12754215811053424,0.1332089845127018,0.14149841919064143,0.12850279589661448,0.1568882073452225
114899184_1364910156_36_right_subarticular_stenosis_l4_l5,0.8079713840037583,0.23847278952598572,0.8079713840037583,0.23847278952598572,0.8221686396747828,0.22489531338214874,0.8564646754413843,0.2600046992301941,occlusion attention_rollout gradient_shap,0.11117222067752434,0.13947201912670174,0.1493362244099774,0.15045069590570678,0.15435751394605282,0.14403182351460836,0.15117950241942857
114899184_1409087674_16_left_neural_foraminal_narrowing_l3_l4,0.7830508522689343,0.22723111510276794,0.7830508522689343,0.22723111510276794,0.7884717427194118,0.22545510530471802,0.8108699761331082,0.19736547768115997,guided_backprop gradient_shap integrated_gradients,0.1198585454000366,0.1286661859952286,0.15063310330434726,0.15081724085711792,0.14559625547448868,0.15683526517984933,0.14759340378893163
