sample_id,consensus_insertion_auc,consensus_expert_roi,fw_consensus_insertion_auc,fw_consensus_expert_roi,uniform_consensus_insertion_auc,uniform_consensus_expert_roi,topk_consensus_insertion_auc,topk_consensus_expert_roi,topk_methods,weight_gradcam,weight_gradcam++,weight_integrated_gradients,weight_gradient_shap,weight_occlusion,weight_guided_backprop,weight_attention_rollout
96439573_296385739_10_spinal_canal_stenosis_l1_l2,0.998336362838745,0.16283607482910156,0.998336362838745,0.16283607482910156,0.9983293056488036,0.1550721526145935,0.9981381595134736,0.24856433272361755,occlusion gradient_shap integrated_gradients,0.13701140356408237,0.12356521486017776,0.14804582309595732,0.14815082925252807,0.1482057897402373,0.14710645865310348,0.14791448083391362
96439573_557434766_13_right_neural_foraminal_narrowing_l1_l2,0.9835068330168723,0.23061037063598633,0.9835068330168723,0.23061037063598633,0.983777891099453,0.22741836309432983,0.9853473618626595,0.26974982023239136,occlusion attention_rollout guided_backprop,0.133713174137651,0.13181045201572622,0.1461862591614533,0.14637062933350123,0.14741882878162596,0.14720670801169017,0.1472939485583522
96439573_1359869694_18_right_subarticular_stenosis_l3_l4,0.8319482006132602,0.16908879578113556,0.8319482006132602,0.16908879578113556,0.8348636142909527,0.15748201310634613,0.8428601525723936,0.2404780238866806,integrated_gradients gradient_shap occlusion,0.10034447549684959,0.14312140003464136,0.159626973292198,0.15869151503299186,0.1563552575396128,0.15460288585180645,0.12725749275189985
97086905_2413491771_14_right_subarticular_stenosis_l4_l5,0.39733585119247433,0.204627126455307,0.39733585119247433,0.204627126455307,0.39198422580957415,0.19248443841934204,0.5406842544674874,0.27377086877822876,occlusion integrated_gradients guided_backprop,0.1313991491979049,0.11347854284547612,0.1520779059067147,0.14870391151284343,0.16055102427358103,0.15082240955792983,0.14296705670554982
97086905_2734164627_10_right_neural_foraminal_narrowing_l3_l4,0.6542060017585755,0.1042553186416626,0.6542060017585755,0.1042553186416626,0.6542856812477112,0.10296839475631714,0.7004983097314834,0.165531724691391,occlusion guided_backprop attention_rollout,0.14090988072415428,0.135795305708315,0.1419907459357066,0.14297211027890458,0.15151297618165438,0.1437440912891572,0.143074889882108
97634230_1763367570_8_left_subarticular_stenosis_l2_l3,0.8839491672813892,0.26874852180480957,0.8839491672813892,0.26874852180480957,0.8675701379776001,0.26099222898483276,0.910926741361618,0.27710747718811035,occlusion attention_rollout guided_backprop,0.0941489581848156,0.14713298514682066,0.1450781236384803,0.14645273900129968,0.16034629624839747,0.14833257776515174,0.1585083200150346
97634230_3235809257_10_spinal_canal_stenosis_l3_l4,0.9805356219410897,0.25460076332092285,0.9805356219410897,0.25460076332092285,0.9810419693589211,0.25460076332092285,0.9817360654473305,0.24383455514907837,occlusion attention_rollout gradcam,0.1474024354130009,0.1397742185014251,0.13422826555274642,0.13699609320716924,0.1510320663022003,0.1424671639011768,0.14809975712228132
97634230_3354355391_14_left_neural_foraminal_narrowing_l3_l4,0.9480599358677864,0.19915033876895905,0.9480599358677864,0.19915033876895905,0.9473899945616722,0.1731806844472885,0.9629204466938974,0.2698500454425812,attention_rollout guided_backprop occlusion,0.1189888184136683,0.10613818766961468,0.15147173613869327,0.15453876508901437,0.15575496534453934,0.15626795347169545,0.15683957387277458
109677683_710656432_13_right_subarticular_stenosis_l4_l5,0.6181425780057905,0.2260153889656067,0.6181425780057905,0.2260153889656067,0.6043376132845879,0.2096083015203476,0.4561360508203506,0.25489431619644165,attention_rollout integrated_gradients gradient_shap,0.11696734075835966,0.1311070257311424,0.15571080461929468,0.15466934732146168,0.14516097410575451,0.13760716937505119,0.15877733808893585
109677683_1241324984_6_right_neural_foraminal_narrowing_l3_l4,0.6876243010163308,0.2505052089691162,0.6876243010163308,0.2505052089691162,0.6981333196163177,0.2475961595773697,0.7159513324499132,0.26645150780677795,occlusion attention_rollout guided_backprop,0.12357770069971923,0.12808656759474815,0.14792468125760577,0.14730712801333393,0.15320897901562952,0.1485052915779177,0.15138965184104564
112166434_566852271_9_left_subarticular_stenosis_l2_l3,0.9422767132520675,0.2303280532360077,0.9422767132520675,0.2303280532360077,0.9341437339782716,0.22321903705596924,0.9602751225233077,0.28056350350379944,occlusion guided_backprop attention_rollout,0.12009579386812823,0.13619716941857518,0.14772934838983096,0.14809614407930938,0.1504271659467711,0.14874732494795437,0.14870705334943077
112166434_626858322_4_right_neural_foraminal_narrowing_l1_l2,0.9963697016239166,0.27934160828590393,0.9963697016239166,0.27934160828590393,0.9963747888803482,0.2792398929595947,0.9975627452135086,0.28260523080825806,attention_rollout occlusion guided_backprop,0.14242906268291036,0.14263715983841715,0.1427174903797604,0.14225909704949755,0.14340338113668627,0.14306680279526013,0.14348700611746815
112166434_2665773591_8_spinal_canal_stenosis_l2_l3,0.9934711918234825,0.22798046469688416,0.9934711918234825,0.22798046469688416,0.9932927086949349,0.1851060688495636,0.9939869776368142,0.2736700475215912,occlusion guided_backprop integrated_gradients,0.14742944018527143,0.10952643636071616,0.14859314597962928,0.14847229217827496,0.14879794512338115,0.14869803514497912,0.148482705027748
113121178_577886028_11_spinal_canal_stenosis_l3_l4,0.4002997681498527,0.1758386343717575,0.4002997681498527,0.1758386343717575,0.39768568053841585,0.17842233180999756,0.45101127177476885,0.17224043607711792,gradcam guided_backprop attention_rollout,0.16290502474645996,0.1355336038281954,0.1339120124845914,0.13334935633478456,0.14211781514572205,0.14951441719836167,0.14266777026188499
113121178_1716134218_16_left_neural_foraminal_narrowing_l3_l4,0.8333770751953127,0.24412310123443604,0.8333770751953127,0.24412310123443604,0.8110039979219437,0.24277769029140472,0.8605155557394029,0.26894864439964294,occlusion attention_rollout guided_backprop,0.14272748293516294,0.12903217581307933,0.13340100477451136,0.131943786752191,0.16563522928408678,0.1429875027761817,0.15427281766478687
113758629_2079378095_20_left_subarticular_stenosis_l2_l3,0.8683307468891144,0.2574443221092224,0.8683307468891144,0.2574443221092224,0.8211093366146087,0.2569531202316284,0.9002042174339295,0.25626611709594727,attention_rollout gradcam occlusion,0.16246576329558413,0.1580822681418554,0.11943505140042963,0.11903149983551592,0.1588931780120675,0.11235067462751057,0.1697415646870369
113758629_2106961807_6_left_neural_foraminal_narrowing_l2_l3,0.8410049997270107,0.28229856491088867,0.8410049997270107,0.28229856491088867,0.8398230344057082,0.28219637274742126,0.8354707978665827,0.20938953757286072,gradcam gradcam++ occlusion,0.16466650506042443,0.15540331741401267,0.11932816421976936,0.12168789963210565,0.15391609151036675,0.1323074906291853,0.15269053153413578
113758629_2635875824_9_spinal_canal_stenosis_l3_l4,0.9667945697903635,0.24537502229213715,0.9667945697903635,0.24537502229213715,0.9597346380352973,0.24316179752349854,0.9723573282361031,0.24875815212726593,occlusion attention_rollout gradcam,0.15697862949352231,0.15074391569018586,0.12139878755321526,0.12211382702861236,0.16009661066504027,0.129884341797867,0.15878388777155705
114899184_1364910156_36_right_subarticular_stenosis_l4_l5,0.7488155573606492,0.23438698053359985,0.7488155573606492,0.23438698053359985,0.7312300115823747,0.21646755933761597,0.783422964811325,0.2636663615703583,attention_rollout occlusion gradient_shap,0.1142716569591376,0.1340321587941094,0.1480235880242676,0.14921425662655852,0.1499885686702165,0.14789457968187414,0.15657519124383606
114899184_1409087674_16_left_neural_foraminal_narrowing_l3_l4,0.6808435201644898,0.23372440040111542,0.6808435201644898,0.23372440040111542,0.6808928281068802,0.2329680472612381,0.687458661198616,0.23023398220539093,gradcam++ attention_rollout guided_backprop,0.1369115959905164,0.15251475935771708,0.1396165315445415,0.13895838413520606,0.14251080616276326,0.14323590330719382,0.146252019502062
