sample_id,consensus_insertion_auc,consensus_expert_roi,fw_consensus_insertion_auc,fw_consensus_expert_roi,uniform_consensus_insertion_auc,uniform_consensus_expert_roi,topk_consensus_insertion_auc,topk_consensus_expert_roi,topk_methods,weight_gradcam,weight_gradcam++,weight_integrated_gradients,weight_gradient_shap,weight_occlusion,weight_guided_backprop,weight_attention_rollout
70878995_2807935482_5_right_neural_foraminal_narrowing_l1_l2,0.9833453327417373,0.1788540482521057,0.9833453327417373,0.1788540482521057,0.9832284778356553,0.17859497666358948,0.9893891632556916,0.1121172308921814,gradient_shap integrated_gradients occlusion,0.1425340205653179,0.13989527841193955,0.1442840181131154,0.144457416045541,0.14372425532813013,0.14240287775001365,0.14270213378594238
70878995_3022642562_8_spinal_canal_stenosis_l2_l3,0.9731980092823503,0.251672625541687,0.9731980092823503,0.251672625541687,0.9730083413422107,0.2505052089691162,0.9730143316090106,0.2649579346179962,occlusion attention_rollout gradient_shap,0.1318850936449501,0.14371113435820135,0.1437236633181556,0.1447877440640063,0.1459111656119507,0.14423735126735585,0.14574384773538013
70878995_3493432031_37_right_subarticular_stenosis_l5_s1,0.5844203382730484,0.2799522578716278,0.5844203382730484,0.2799522578716278,0.5810064047574997,0.26645150780677795,0.6553597047924995,0.28260523080825806,occlusion attention_rollout gradcam,0.14640101614350093,0.1145863065353964,0.1417320271739363,0.14399485898160008,0.1652183249094401,0.1317433456442643,0.1563241206118618
71973234_1433976441_14_right_neural_foraminal_narrowing_l2_l3,0.4363257460296154,0.23628400266170502,0.4363257460296154,0.23628400266170502,0.4221219457685947,0.23419760167598724,0.5292873188853263,0.22807419300079346,attention_rollout gradcam integrated_gradients,0.14637288945458574,0.13949123402507285,0.14565004122291228,0.1390482148036772,0.1379030359668244,0.13566144984975453,0.15587313467717298
71973234_1858127754_34_right_subarticular_stenosis_l5_s1,0.5128581985831261,0.2663518190383911,0.5128581985831261,0.2663518190383911,0.5113469943404197,0.26217934489250183,0.513907465338707,0.28260523080825806,gradient_shap attention_rollout integrated_gradients,0.12254007763201435,0.14272608169625878,0.1472670390194626,0.1496561343162164,0.14299745779187234,0.14722638103769678,0.14758682850647867
76438935_2212277614_13_left_subarticular_stenosis_l3_l4,0.4710565745830536,0.27589213848114014,0.4710565745830536,0.27589213848114014,0.4710135757923126,0.27488115429878235,0.5042831271886825,0.22610881924629211,gradcam++ occlusion integrated_gradients,0.12821590917768866,0.15337109233387208,0.14541601265329876,0.1441786824926242,0.14594035475576153,0.14246128731445723,0.14041666127229757
76438935_3320474714_9_spinal_canal_stenosis_l5_s1,0.910129963606596,0.272360622882843,0.910129963606596,0.272360622882843,0.907422813028097,0.2711543142795563,0.9096681229770183,0.27934160828590393,guided_backprop attention_rollout integrated_gradients,0.1412636838813488,0.13614457711334849,0.14451182708754548,0.14357843259111572,0.14268892360840976,0.14602807587002523,0.1457844798482065
76438935_3960750582_14_right_neural_foraminal_narrowing_l2_l3,0.8562245383858681,0.2753864526748657,0.8562245383858681,0.2753864526748657,0.8497401908040046,0.2724612355232239,0.9012897536158561,0.28260523080825806,integrated_gradients gradient_shap attention_rollout,0.125698707317663,0.14235957090514165,0.15377804093232939,0.15214744365977775,0.1341844738466341,0.1404565292298387,0.15137523410861545
108348787_1437737002_20_right_subarticular_stenosis_l3_l4,0.7962840922176837,0.2690487504005432,0.7962840922176837,0.2690487504005432,0.7944234885275363,0.2686484754085541,0.8010113157331944,0.25391629338264465,attention_rollout gradcam occlusion,0.1514162057053809,0.12309877457702578,0.1405196465103789,0.13858085314848984,0.1417339500011263,0.14110936226753049,0.1635412077900678
108348787_1964356067_16_left_neural_foraminal_narrowing_l4_l5,0.4312182459980249,0.28056350350379944,0.4312182459980249,0.28056350350379944,0.43253971077501774,0.2797486484050751,0.444144519045949,0.28260523080825806,attention_rollout guided_backprop gradcam++,0.1408095111657487,0.14830367645757767,0.13755075546895185,0.13271886303051392,0.13626345345743793,0.14925219686520974,0.15510154355456018
110271740_688365235_4_right_neural_foraminal_narrowing_l2_l3,0.8343447595834731,0.2460501790046692,0.8343447595834731,0.2460501790046692,0.8292449355125427,0.24153098464012146,0.8862312734127044,0.2772088646888733,attention_rollout guided_backprop integrated_gradients,0.13718110273998588,0.14272672963985428,0.1436062370847173,0.14267742205953404,0.13737432574240474,0.14523546306187665,0.15119871967162696
110271740_1709508308_6_spinal_canal_stenosis_l5_s1,0.7843726404011249,0.256168007850647,0.7843726404011249,0.256168007850647,0.7826094187796117,0.25489431619644165,0.8001851342618467,0.18711724877357483,integrated_gradients gradient_shap guided_backprop,0.1381940919996566,0.13096320622783528,0.1518224342773731,0.15018577660236568,0.14034352242804976,0.1483229475978555,0.1401680208668642
110271740_2337037187_19_right_subarticular_stenosis_l5_s1,0.555112999677658,0.25460076332092285,0.555112999677658,0.25460076332092285,0.5505098775029182,0.2528422474861145,0.5660942763090133,0.2420101910829544,guided_backprop integrated_gradients gradient_shap,0.14230546168012098,0.12763373773784342,0.1494057929804788,0.14860321169053817,0.13603970308519625,0.15231019887739553,0.14370189394842686
135073898_1169041427_34_right_subarticular_stenosis_l5_s1,0.3331389702856541,0.2703513503074646,0.3331389702856541,0.2703513503074646,0.3506067179143429,0.27175718545913696,0.3860692992806435,0.21197740733623505,gradcam++ gradcam occlusion,0.14624877986601667,0.16800086682708773,0.13959872862138373,0.13269531880861654,0.14390349292985685,0.12734713543353385,0.14220567751350466
135073898_4230707886_6_right_neural_foraminal_narrowing_l2_l3,0.4452083647251129,0.24866123497486115,0.4452083647251129,0.24866123497486115,0.44513294845819473,0.2590186893939972,0.7342945620417595,0.08504181355237961,gradcam++ gradcam occlusion,0.15606516605172605,0.18731499257444306,0.12409613145792624,0.1280188411480163,0.1372799998964034,0.1300767310342947,0.13714813783719038
145324113_2649860775_7_right_neural_foraminal_narrowing_l1_l2,0.8990265429019928,0.27145567536354065,0.8990265429019928,0.27145567536354065,0.8998425096273422,0.27155613899230957,0.8792216718196868,0.10828683525323868,gradient_shap gradcam++ gradcam,0.14628920103065546,0.14632529773936712,0.14591437925023523,0.14780034540231118,0.13124770406854513,0.14012786173913266,0.14229521076975313
145324113_3203860945_10_spinal_canal_stenosis_l5_s1,0.8727598823606969,0.26974982023239136,0.8727598823606969,0.26974982023239136,0.8663615785539152,0.2691488564014435,0.8833251483738421,0.27346840500831604,attention_rollout integrated_gradients gradient_shap,0.14494816460537777,0.12014765300014764,0.14999882842819035,0.14877776036107024,0.1467950881349559,0.1392018123697659,0.1501306931004922
145324113_3485061318_40_left_subarticular_stenosis_l5_s1,0.4646573349833488,0.27498218417167664,0.4646573349833488,0.27498218417167664,0.4692623659968376,0.2663518190383911,0.48532143235206604,0.2521597146987915,occlusion gradient_shap guided_backprop,0.11952335672039731,0.1218305640055588,0.14929269695169375,0.15237714092197321,0.15455829898219337,0.15177798606451476,0.15063995635366864
150368852_2793891073_13_left_neural_foraminal_narrowing_l5_s1,0.3196707569062709,0.28229856491088867,0.3196707569062709,0.28229856491088867,0.31498890109360217,0.28229856491088867,0.3761138588190079,0.1651940941810608,gradcam gradcam++ integrated_gradients,0.15963256370709608,0.14913437042138844,0.14793093020540526,0.14618093536529625,0.11827227758893331,0.14414342887552467,0.13470549383635594
150368852_2881422190_45_right_subarticular_stenosis_l5_s1,0.8783563658595086,0.26974982023239136,0.8783563658595086,0.26974982023239136,0.8778297796845437,0.26874852180480957,0.8309005036950112,0.23042215406894684,occlusion gradient_shap integrated_gradients,0.12870428115637286,0.1433892005608933,0.14570494113677268,0.1465380955964987,0.14985260402768338,0.14222868578252312,0.143582191739256
